address,weight
0x32dc2cdc78cdd824db9ad1006e8659dc2ea8d29e,1
0x32e100b633a70b4f315945f7c18373297f9f8a9f,1
0x32fb7e574faeaaaf0440b609c117025c182f8c3b,1
0x330958aec4eca4308113202b5d8622e813466b2f,1
0x33231c4171e4d6a864c05b6db61467ec2424efa5,1
0x3327da45e4be37e57101f3a327cd166a335c3142,1
0x338158b504f95578d83c532956811f27bcfa439f,1
0x33a74ed005785a83295d3ebe7e9fee647c3b4246,1
0x33a7a9d626d8fa71db2b107fe219245425a347fc,1
0x33dde5b4f0db040c1b006f383b59e207936c90e5,1
0x340fd1b38e3344a8924dd54347cfddab0acb76a8,1
0x344aedd72a51bd30394f9f4cdb754cd4be3c7f51,1
0x344b1e4ac175f16d3ba40a688ca928e3768e275a,1
0x34868ed83815aaa53cd1f85032beaee678a9e8de,3
0x34da5465d14054756814ada90b50285d2ec72057,1
0x34ecfca1dd05f10bdfb2a6ea4678388a00791aef,3
0x34f73a47a027bc3c1db642df9ca54625d9b6b77f,1
0x3549e4a34b9cccb963767c6a455bd5e37bfe270c,2
0x3566ab5289cf2054cd1cd6fd064d7771a09d163b,1
0x359b0ceb2dabcbb6588645de3b480c8203aa5b76,1
0x35b661c7ecec99a0322f989d05d1bf9cf9049abb,1
0x35e6fc00e3f190a8dfe15faa219368a01028ec14,1
0x35e8171bb85a471c8e6b379c19515006dabff236,1
0x363abd787ffbb039a51716b756eceb46881788a8,1
0x3643da666ed15b633ef5fab12b0cd0972d1a809c,1
0x3676d68cd9d6c0032c4e2e24b46aeca9d4fd88e5,1
0x367bf4a80da0ed955dbefb228c60fdf20c2f85b2,2
0x36d9b6a89196042b5450b4687aa7c5c315c22aa9,1
0x36dd407ed089f6cbfe6624191faf9ddb06d2d7cc,1
0x372dd28450ee4c35b728fceadfeec7a9e99cc2e2,1
0x37b1884205cc47c2bf5cf5a0248946c4c0c85724,1
0x37e2bbc7b95810b064d80e02ad3421e30f428ef6,1
0x380180f6d556cae3b3a93b51d376b8c6a164a82a,1
0x382cab376440f92d4943f8b47dd45645cf98be0c,3
0x38430336153468dcf36af5cea7d6bc472425633a,3
0x3848aec8c70406ec2b493a7ad790e9752973d223,1
0x386f6b908640d9f394ef37bc1b8c3a4018fa3db1,2
0x38aee5584c02fd0dab4f92d6f015ec3b3849a884,1
0x38bce8c1ca5a061aa8e2b4750c18ba3efb27ced9,2
0x38c40ead3d0fe7959eb9dfe8337b3c4929884d2c,2
0x38cb20c05248a190373e3db0e4dca9caf9d198c8,1
0x38cc3b9e7f3a747958865cd95f1141aa58a6ab24,1
0x38daea6f17e4308b0da9647db9ca6d84a3a7e195,3
0x38f2944e482a050942e5fb1652af4690017cd141,1
0x393e5f28f1ecf889e9344288ccdae19353fbf9fb,1
0x3948422f8998189c64928d5468a49ae63ce7e3d6,1
0x3961e180df2789ad2ddfaaa9af630f3ce635886e,1
0x399a94a4089a5061161f950b37018544fb32a9b4,1
0x39c5205c8bdf97949eeec5c285e0c0c368d6efa9,1
0x39eecfb398d83695afe4955f43d98e1742284a02,1
0x39f9dbe4a60b5f017d95889ef9dc50b58cc543ca,1
0x3a0a7fc39058a2471df421895aa1b79d537526a7,1
0x3a26577d7682064dff6f3f82764b20c08c427025,1
0x3a409eff50a47aeef294e3f0bb3874490dd99abc,3
0x3a46fed37cacd52a6dacc4a49f520adad0e51d61,2
0x3a4de9b79e23953a83df287a8345abd1082d3c3b,1
0x3a4feea360299d2aa162eb3714fa1220e3a2f50b,2
0x3a9c8c48b0a7a3270e0675b30077abc19fe8923c,1
0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c,3
0x3aa8ac0e6c1fb9cbb733565de16cdc5a676bcb04,1
0x3ab8dccd0a3f3cdc8fd3d5c55957810971bef622,1
0x3b5799e3de4ddcec59666176a2cccb9fa0245d5b,1
0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1
0x3bcf5b484a8628fc8bcf4eb97985ed6157a9cc12,1
0x3bd8fb2fb0b11789f8885143d6f14fa3d69f6fc9,2
0x3bdcd88a9639f85818ed5a35e2abf6292d9b0377,1
0x3c28c42b24b7909c8292920929f083f60c4997a6,1
0x3c2b8156d8abe9814bfc800b170b60c66ec33cc2,2
0x3c6e78a279ca78088a939d80968feffcd517190a,1
0x3c7d5bb537abae440e0abe552342f422a4b1e6c1,1
0x3c86b2b86f0a4b180802026cb1d0d73f80200ab3,2
0x3ca8c469ff8156eebb1518fa631bf8ebc5ee0688,2
0x3cbda54c6dc2858c44dd35dbdbe83f9f4fd7475a,1
0x3cd59579e11c437ae01b323c6c09e7a2f81f30df,1
0x3da952ccef2b63bf708f7f78a0ed333faa5cdaf7,1
0x3ddcb7ef45732ed4100ab43d37058e583d9c5166,1
0x3df10334531a3c86590245e12be0104dd3459159,3
0x3df13b9bd79158f0cccddd0833cf774178e3d2e9,1
0x3df615fd0db1e44db65716089cbc1d8f7d572ea6,2
0x3e3fe023928a7addae16a6199045b012d1fface0,1
0x3ec10509a60b1841da71567dc20e9ccfda123b05,1
0x3ec6732676db7996c1b34e64b0503f941025cb63,3
0x3ecfba75d5a113241ec899888319a9e1e456ee9a,1
0x3f07b81ee684953e09f72bcb931adfcf223309e0,2
0x3f3b9b0f14def5817a61437ccb25ccbbd4853ffd,1
0x3f3c8b2ec580bb7b4bf60125d5db58612e5cffa0,1
0x3f4579530dff31773e26001bada3cef5ce6f74cb,1
0x3f5d2058971dfd0103e3bf5e423620b5a42db357,1
0x3f6546e6a21d61b7d2736731ffc906f852d41629,1
0x3f7e19951dfe627d839b17c2b515324fc5103af4,1
0x40276ba5efdfbbf749557f6b2a094abd78197164,1
0x40325d6186d1dcc2ba1c7ae0de8cb55fb2a8945f,1
0x40385f27d90eb7a7fca6f521176c6ebadbe57632,2
0x407d564acea92c3b5d3f88b685e495864cf4a33a,1
0x4095f2b8dc6a18ce295699b0ab6ca16980881e48,1
0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1
0x40de3299bd8a10d8ac3f32c1a55de40640cf9b75,1
0x40f404fe6c091b951576ecc7bcce5ecd56c985f7,3
0x40f784b16b2d405efd4e9eb7d0663398d7d886fb,10
0x4109ff91ff47084c78917afc362295f82efa1aa0,1
0x410a0887cc91ccf1e8db56422b9a5d8b078c2200,1
0x410dcf5bc94a68c8de5ae99c18a89a3a8946462c,3
0x4131826eafdcb7dcd855fae9098ec693165f157d,1
0x4135b2ee90622e19c736a4988a073432a72eca95,2
0x41443f0f6cb365fafff4d10f17d45db34f9f5fc6,1
0x41866fbd59371800a7a6a2e314641cd69cd7247d,2
0x41e260e8f07615418968c5fc7d10e277cf7eab56,3
0x42007a50538993043fd9a09b26afbf57799ce2b3,1
0x420a6c1c79a6ce31ed9dc1c4343310c97b378f83,1
0x420df5cbfa4fe8559bb9f036a79ee0a086e22d95,1
0x4215b72be9193704ca25287de1bd4bdd18e66f91,1
0x421a8a0c6388faa1550e2636538d8d7605a8cede,3
0x421f0897f2e07462b5a7b994abf8ae758dd0dd70,2
0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1
0x426cf0a8423a9522a78cd3325984ae000d425eeb,1
0x426dc9dcb3c0d6a283268b4bb51aec48ceb18854,2
0x4270783a1d4e97e2249ca64b97bd29b8896e1cf8,1
0x4271936a2fd403283c6cfb4c0c3c89430d0d4abd,1
0x4281316c4a3409486e0cf90f2b25281eb641564a,1
0x429882f4ee6efef049ac273bf2abf89e6cb906b6,2
0x429c3686037bfd15c364e60be2d46939840e0ed5,1
0x42add773b02585dbaf024db751d8944618ada20a,3
0x42c93e84c810db00c84f91a4bd94a70ab2d9daad,1
0x42cb839acf94fe3f3009d58e9fca4970c6271553,1
0x42ec7f12e6b84dfe531e52e937614c8c63d0075e,1
0x431a6767536c495a04ff4de990463bee76a57afc,1
0x431b5ddb0ace97ebc3d936403ea25831bad832b6,3
0x43219c42267d999e7de95dbf4db5ad95042e7be2,1
0x432dcbda06e8b296ca29705572d7cb6315ed8bed,3
0x4345add69fa32f94ee9b2df5bc8280acf55a2300,1
0x4351b28c70fd7ca621e0fa9a977ec58ee89d2e81,1
0x44087c57add67bf4672dd6702869dcf4b97ad850,1
0x440eeef2cea79bc4af1ab533d4b381d453dfc900,2
0x442591319170c14dc6d510b44364ad71fdfdebe1,1
0x44265dae5c21110b0dfdd421503ce3e1ca3280a5,3
0x446ccd4633512f321b400cf89c1877f8307f6c26,1
0x44821e910e6b53b6c9a416abad4ec40e35463dec,1
0x44afe881109d29c5b786e6bb67e67d7dd74d93c8,1
0x452cdb16371af18faec8f4783266b176098cae0c,1
0x4532280a66a0c1c709f7e0c40b14b4dea83253c1,3
0x4541c852addc826ea6d4a1ff6d55e855490facc7,1
0x45452d8508356dc9619f23eab6932b4aab1946e6,1
0x45b80c59d2317fe704d816ef817fcf7ca92b59f1,2
0x45e574080f1fe869e3f02d79fe5972b89892f575,2
0x45fb8de238678ff6df85342391b8c9d1877a88e0,1
0x46331769a8a01947e07c310704893076a3409d36,1
0x464d78a5c97a2e2e9839c353ee9b6d4204c90b0b,5
0x4666e94300429c6d3340449bc828e4218f360672,2
0x46686e5420b34d5950d37855291d970fba5527b6,2
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1
0x472f916934161be833e924da2f31b8100f321ed1,1
0x47522595113c48db04ae640a9e499749b8414e88,2
0x476791bb7a946fddb419de7f6b90f7219946f319,1
0x479dfdcd59e226692176384ec7583dc38ff3f605,1
0x8c5f9c67028faae0db258d44507bdfbd7a9de223,10
0x47c125dee6898b6cb2379bcbafc823ff3f614770,10
0x47f7ea0dd4418aa1cec00786f5c47623ac37ba42,3
0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1
0x481bf4afb6d50433420cc31d0ea659102f446729,1
0x483e96e4dc0901a3b45dee1bef34eb25b61d84d7,1
0x484cdbac8dc9b09e0871baa1802072e3d6bd88aa,2
0x4872a286645a3733daff9abc1d196fd4704b5c9b,1
0x4879032313fa7648bf821f9880ba2c645d0f356b,1
0x48a9789428f2067338d02b1ef3612df64f05feb7,3
0x48b576c87e788a762d6f95a456f2a39113b46950,1
0x48f88a8d8e4a9dff33c0a4d857a81a189c2d6e07,1
0x4929f4d38f2955649b5aa34343da04cf790b9d92,1
0x495690ecbd0d835815e13c0dc63f3e60e04601e8,1
0x49abe3b5553306dfeddab0c179cf44750da371e5,1
0x49b3d93d811d33798401be37677e523bdbbe1708,1
0x49c2b0ef2657b9a4fbddf1de36f61660d6180e75,1
0x49d2db5f6c17a5a2894f52125048aaa988850009,3
0x49e53fb3d5bf1532febad88a1979e33a94844d1d,3
0x4a40eb870dcf533d4dc097c3d87aafe9f64490a1,3
0x4a7be1c3890c9b12a413a6c3747a753deb69d4d8,1
0x4a8162b74ea4070cf83a3fcef66db7c85a229948,1
0x4a8e9affc6323a5338dc6b83db4e717b5c062624,2
0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2,1
0x4a994e341d98942613f490fd81d65921f5954bd8,1
0x4ab70e6072bc043f86856efdc8f30b2bb65bb5dc,1
0x4aef8b6ca98ca20087e6b0827a50868172a32afd,1
0x4b1f10157951a7b72640e5b33d53d9dbea049b2f,1
0x4b29e909ab75b56995ade2b0157acac4fda871d3,1
0x4b5f5bd1b0029a00aa18b3bdbf6e71045dc48e2e,1
0x4b771e3421d4fbecc6eb67a26af77aca85ef2ac3,1
0x4b7cdd000bda3626bda2b1fbd215022b7985e02f,2
0x4ba32a1926cc3cd2addb19c2edc4bef53b5fb944,1
0x4bb429d6c90d6449c2912b4faa687c7b4a6ace00,2
0x4bb7fba588b4254536de4316e8fb346bbe275ecb,1
0x4bcc7c54e4e8e9a563b92272a51bbfb5d233de32,2
0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,1
0x4bd9605a3e546f3400df2c2be7b1c775aeea56bd,2
0x4c024e5b3ae9b56319ed7c2d0f73a8535ddff47e,2
0x4c0a466df0628fe8699051b3ac6506653191cc21,1
0x4c24933e229f5d63393e22602a4aaff673c3b964,1
0x4c710b38199f589dd769d36ed52b6d0170cb83ee,1
0x4c963931f71e6b471a1e4876ead08871ba8059e2,1
0x4cb75146e98562c9d79b31649c6c739e4dcb7cd5,3
0x4ccbd2273715c283490959081ead820dc297a121,1
0x4d2803f468b736b62fe9eec992c8f4c41be4cb15,1
0x4d299b88c6b1d88df4534bd9d3d57d1a0a74b1b7,1
0x4d3fabed2717bab75f9b65393158d3cefefbe348,1
0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,3
0x4d6fd27e2d204fcfd21458eda4ced0ebe01e4c6d,1
0x4daa44cf5ebbad57c45c79abe805d30ddb74f644,1
0x4dd980ae601db0a0856f3b7abd6dd155efa67b9d,2
0x4df37cc3c48ec3eb689c8bf0d91249ce2506f73b,2
0x4e229156470863b00bb6c03a78797632921be81d,1
0x4e22d51e32b4bd6d8b32cdfa7710d21f559b7769,1
0x4e6f358c8d0e154eb355ddb02df51885fb9e43f6,1
0x4e70bd663b20bb64db6172f5c871bd41c1cc7298,1
0x4e99bfbee1020138eacc68a32ed7fc6dd2efc08f,1
0x4ea563d048b56bb90528a6c37869184183ec890f,2
0x4f44c1226eb9d13ae5941ded9cc1e6a4e099a68f,1
0x4f6420e54191389555d33c0850e8ec66dccbcd45,1
0x4f9c70c7f0480ffedefd32565fb05efd23d53726,2
0x4fa4167b3c94a80416bbc768fb919bf3ace9f8c2,3
0x4fb63d01dc521fceeabac44e57bc675077656deb,1
0x4fbf8691c84c5818ef35b478451926502ecacd3e,1
0x4ffb0aca20fed515c812cadc972d023bfb0e1e32,1
0x501783e585936116220b5028c4c22dc9fdb991bc,1
0x501ee2a368f1e58c736dd7ce3b494b33c3158c68,2
0x506ce1473e4ce9291cff521750e15a5383b016e6,1
0x507cc427c8fba38b81e891549189e6718862af45,1
0x50a7bae8feda677b143062f166dd7a08dc0cc88c,1
0x50b6d717429f56527676d2431aaa5b3f0fa26a93,2
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,1
0x5156b0072568905afd2f57fc1f4c0de48fa86bf3,2
0x515fad9044494cd323b211c2f1eec80c1098f4f2,1
0x5187aca6a74b5377d4f33bd7cf81129d2e2fd045,1
0x51d63958a63a31eb4028917f049ce477c8dd07bb,1
0x520cc7572527711b8c50bcefe1d881f8ddb5fe8c,1
0x52156528d5029d09fe82bf44c7bd6de91eee5774,2
0x521d155cee171dad885eae47a97a8c489c3c70c9,1
0x522dffc539c264a8f7e0b91102e899b33f4dabc3,2
0x5233af283e7c359a1011dc0ff480298e90c8cfd6,2
0x523786cd50bf2a655ae4bf887f33ee116257abee,1
0x523b5b2cc58a818667c22c862930b141f85d49dd,2
0x5244736b3a8f898149ae33f013126a20ce7abc62,1
0x529408a6962bae6ca5328874d633738116b89b05,1
0x52b0c756d6f36af804c51211bd5a1fa4ab5dc911,3
0x52cac9f2df3068107c95db3acf3f6b1256d75e45,2
0x52d0fc347560cc997f87984200f4a9344ecdc597,3
0x52e2a3b644f25e30fb75d03a1249a45492f00de9,1
0x52e93937ee257e796305c0ebc203be506a260bd6,1
0x52ea58f4fc3ced48fa18e909226c1f8a0ef887dc,1
0x534e91118bfafd141848cb971f80b7e7a3320799,1
0x536fbbae179fd77fae3e29b510f7b605bf45bc8f,2
0x53a07d3c1fdc58c0cfd2c96817d9537a9e113dd4,1
0x53b015573630d248a32b11b21e5443efb92d9cfb,3
0x53c40473dcdfd927c4201ccfe24e314a7d7c3584,1
0x53cad1487424a6e386f7791863b61802100fa091,1
0x5410d079d8a9b760a6a12d6e548eda36264da370,1
0x542125efa564a67c0d9be3297b214a85152d07b6,1
0x543b65d285d708b6f23d667a0cc554fb22b458d7,1
0x548b4a7b042fbd4aedc2b640047214d925a1f435,1
0x549f1121704158f6ebba4641efc0e0f1663a3a2d,1
0x54a37d93e57c5da659f508069cf65a381b61e189,5
0x552cf430ceb38cc25acc33a7dc781f288503a90b,1
0x554c5af96e9e3c05aec01ce18221d0dd25975ab4,1
0x55610c1d32215e8303c9cfea1e84fcbfc67d4170,1
0x557e206a96611ad3359c36b86f7b27a1cb733e81,2
0x5599b4eaddd319e2f462b27fc8378b0bfad309ca,2
0x55c5d95237d4cb2950b1a8bddf5fa57908bc7bcc,1
0x5612996f0e91ad06b96b3e9792f36434a348867c,1
0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1
0x5630b380ed29867d7c01ccb6b73b03810313102b,1
0x5635f75308e4863da06bb454e0afa5f74bf28b5b,1
0x5656cb4721c21e1f5dcbe03db9026ac0203d6e4f,1
0x5658812956448d63691e0f185264f484e2d0cbb1,2
0x565ef6cd1d7ae856ff3d8a52607b8a0d81bf7e0c,1
0x566f8a91a57d915c44f66cc3ee715b657455c095,2
0x5691ccea44fc4a53886ff1b8666c89321f73c49d,3
0x569d5f235ca741eb7a671ff08fdf5629f1caa2b9,1
0x56a20d46bca2962d0bc1ecdb694804b02598e1d4,1
0x56b5f8825173527690340b14d6fabf129ef5f1aa,1
0x56d389c4e07a48d429035532402301310b8143a0,1
0x56d79fe635196e734ce29d7a8ccd8014865e790c,1
0x56fde52faba95d5164dd3fd46509ed7dbd258130,1
0x570edbd50826eb9e048aa758d4d78bafa75f14ad,1
0x573ed9cc066f3cb9abf16073d9fc4a1efb4f3561,1
0x57447072d5fe4c5e740e6e2bfce3f41a1ce047b5,1
0x577b013ef39ee406f332d2d96c5baa9621588574,1
0x57efcc7607cd2da49d73e8f9c88ed114cbdc5cf7,1
0x5805ec51c516e3aa9907d2dbffea7f267b1baa23,3
0x5823fce2cfe346e34fbcd710664ee42bfdb07036,1
0x5847c3294db1c9d66f5008156829ce0911f0ed58,2
0x584bbb33b6ce22dbb8ba8c3cb02f90a88f88451c,1
0x585326b9ab31f38089228645c8bed03960da07a1,1
0x58885c86f27c3c811bc6a49b22fa6c807b0efb4d,1
0x58972dcb28b1fe87ed24f90c81d61ec44a537312,1
0x58993cfa67cd6151ec3d806ae93a7ed365db2f88,2
0x58c442b9c0906d6d13173a24c2981b543188b346,1
0x58d9a499ac82d74b08b3cb76e69d8f32e1395746,1
0x58dd7f87f7d94920550ca53e3f4a8e5c54b28664,1
0x590f636a0e62a1d72ee78a292134ef82fdb5d954,10
0x5938dc681121c306192f3187a3eee47b9c697ba0,2
0x5966e906080c39d4d57d2410b6ff3803561aa3b0,2
0x597fc897b6ab221c18cf51a31cef41285597aef1,1
0x5995fcff23f84bbb21a922658cfdcb366cf204e9,1
0x59e4ac2a6ae1b98b5bee3d0027645d04a56ca2e0,1
0x59ec0edb51ab373c94e1f93fa3cdaaa94aae582b,1
0x5a22754f0df17d0b3c02807afceab578e255d0b2,1
0x5a2cf5b6061de4cd3c5936a781621fa8e4d1fdcf,1
0x5a384227b65fa093dec03ec34e111db80a040615,1
0x5a4b09693ccaa2c3218592d0bafa7788a01f4600,3
0x5a8aa4d60a2491cddf4f12fc8e6b30584da7cd92,1
0x5ac56257422bf362cec13a4367f86dd0a340f79a,2
0x5acad6e75bf6ddd63ad5d88dbc9852ba401d8d02,1
0x5adffa8a38adc0810c1d714624f8ce52a3a27961,2
0x5b02da8420dd9f77a33c6e2b22dc87fe22c17a30,3
0x5b21188a831c0520411af8cfc5fa20eb159a396d,1
0x5b47ce248ea313841668a318afb9a5597d5efc23,1
0x5b5248d96d17a5c2279e6abd8a16f0261ea7a01e,1
0x5b655eda7d101f98934392cc3610bcb25b633789,1
0x5b8940c9950e35b82237f3bad0e8a8c75056eb5d,1
0x5ba47f8c64fcf55e986e2f37860b91b501d1b1ed,1
0x5ba82313d7c37e89f8bfaed11a3cb7ffcf575726,1
0x5c4ba7f70cc09585b30e137b36313c24f7dc7c92,1
0x5c6dc84e8284a3fed204c546cb00c149833d1434,1
0x5cd79437abff81c065c1f327e89132d08fe16303,1
0x5cfc2c648ba36144644758f8d39553c0ce355fc6,1
0x5d4fca61cc6ce10073372c7c246940066057249e,2
0x5d6a3d249e6628f6614797a10afc9ec85aa05db7,1
0x5d787c33a3c7293e563d0586d06e84e83ea69e05,1
0x5d8908afee1df9f7f0830105f8be828f97ce9e68,10
0x5da60a23f8a4c9eb80989331becff58a51f4ec73,1
0x5db31ab23fb05032f6a9bbb4b535e13471aebbee,1
0x5db83c7993eecb7083ef45c8fac31d851770ed94,1
0x5dba066755d7678f233f1421c744d8342465bb33,2
0x5dbc6208cc2ecb91943355486987ab89b6e7dc2a,3
0x5df1ff52d856cbe82e2d5eeec7d9d0fa03572674,1
0x5e0a299a54841c07218a68030b6b8301470f6a1d,2
0x5e11a833d112e973661040e062f1aedfb2bcec1d,1
0x5e4568c4d8343052a06ec8aab1e124af08b73248,1
0x5e464b4766fb32ac5f4bf74249d2681d6e00fbad,1
0x5e5f08baecb1a9ceae68845e1fca141cb1b7b18d,1
0x5e5f73b3004e61e486db54788d92dd436bf4897c,1
0x5e7c21defe711bcd5cea1b267d2e87f7913d510f,1
0x5eab781803be5252be2ba7a3e10f463468a524d8,1
0x5ebf110d345e4e260ae5db638057c3532405e0b0,1
0x5eda3e11d8418c836f21774da8b36e5bfb73cf77,1
0x5edf0b0c1b6d78bcef494243801dc594944a392b,1
0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,1
0x5f561eb8b4380886bd3bbdc87fb4c28c0353b71a,1
0x5fe2a08106df08d82f89a73e0853cd4466895a65,1
0x5ff817a31c03828c9f8995fc8b70b2eab5e59acc,1
0x5ffff94f7557f3e95b36210623cffd4bf1b1c064,1
0x602411a87ff854a9565e72a88a53c8b17da3509d,2
0x604b4dacb4c89ad08f5fb592d6b559b8da28bc72,1
0x605b3a9ceaaba25448e7838adfd52ce16a0761bf,1
0x608109470afc9857561f9e33a3efbe2547902302,1
0x60959ed8307ee2b0d04306f6b319aeee8864f1ee,2
0x60c1a749c390d2e18ff84ebc17c74a28fac0c6c9,1
0x60c63bbb27f1f49f63eacadc773c79bf0c17ac7a,1
0x60dd456273cbb018c2222621d4c2dc5016e870d3,1
0x611dabf15f0077c64fdb5067376ad593191e65f3,2
0x61258f12c459984f32b83c86a6cc10aa339396de,10
0x613d7a8f4fbbefb1bc60107e650589a737ee914b,1
0x616e6ec41be589c7cd08ee9e2fe8dd0eaddd8941,2
0x618ee1b1276781cfc7180266aaa737ab8df48518,1
0x61be34ffb735b792ad9126e5b0e4c00b0f5e1273,2
0x61bfaba641d8742f7e4b89649032a7d1135ea783,1
0x6212ee7822265ce44b56c943bfd4bccc03aec42a,1
0x6262f720679c04cc7f2a14c0c03486d0287c4853,2
0x627800e271722366f8795353e6669cc51a71b565,1
0x62a43123fe71f9764f26554b3f5017627996816a,1
0x62efcd67ee9ae5cb4d6e595db9ee3861e50a45bc,1
0x631ab8eb40588543df900263f864b6376d56a587,1
0x631f759f1976a1ba17bd2387b7a36bdfc2ce919c,1
0x6347e3470d953daa37a885ff1f2fb158e4427f73,2
0x6351fc348cb5240f02c8225df6c7f8008bafbe00,1
0x6369460b015420c61a3a75c3e9595c81d0b94795,1
0x63a370abfc8ed6132025f6dc8244ddf6205c174b,1
0x63a62bdca68dca4b98385de493f73c7393b14f6b,2
0x63bce35a9cabe0d4446cf22a9be819b3fa6305f6,1
0x63c62e0f125e32e6f070fc3b71d0df24c8bf63d5,1
0x63d43942a69b961e398a0f7c260bc3718d320ee2,2
0x63dae0946a44eeead00c8b30ec206fda63f7dfe1,3
0x63e3b82798ad78062b88eb4605d520e328fe38b8,1
0x63fbc0fb7ebf54637506f9ba2e615884d3d2a688,1
0x6431af0193561ea15db772145472564cb2dffd0c,2
0x643f2143f78102bb8663f7b9483076a8f091b88b,1
0x644aeda9e5797474b28a656d9e2016a927b0ae1b,2
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,10
0x64b29cf8a5b2ec1133f2ea5b8be644f41c9d6d53,2
0x64cc60a9f6f97ddcb8ac1378da9390b85be6da37,10
0x64cd3846d14ca7c122d9a99ecc310bbf8510f653,2
0x64f8e38e19c1b6992969dcd5769c149951018af1,3
0x651a02b594ce6ce623942c76807e4fe0d32b2650,2
0x653497a172af8952800aa4c7166afc89d5b9d7ef,1
0x6564a994fe469fc4047fdaf40c422f9d7a2e2070,1
0x6570620407af4dbfe9350c887936dcabd58702e6,1
0x658191594cda88744d8158813029420dcf137a32,1
0x6584dbfb545cc95633bfe906dfce28b2d65581ee,2
0x65877be34c0c3c3a317d97028fd91bd261410026,1
0x658c7e40fb5426708e21eddc4e2775390eeb42c0,1
0x65a2f2391ec82bcc78c9d9b4df17a7ae34f79d83,1
0x66110624d10a25e930690b0efd6bf018acea5703,1
0x663418d29958f4748cc216814bd0aa0e2774e05d,1
0x6663974e9cfa2a9910a6e27d7074d846684c7c16,1
0x6666660cbb363fc48e0f06c9239641c3302ed862,2
0x666b8ebfbf4d5f0ce56962a25635cff563f13161,2
0x668540812466219a4cf9ef22151bb7e513010f17,1
0x66b85d47488b4792d47cf05823628eb6d2b94c12,1
0x66fda6b697155fad61694713f4d6b0c02736e2a3,1
0x670f2a946f731c6a1aede41f27f2fd4a378abb5d,1
0x675454ae78d25632fc26763fa9cb72a99cb0a36e,2
0x679b4172e1698579d562d1d8b4774968305b80b2,3
0x67d6140fda661346ad4785f35412aa43fa3224b1,3
0x67fabfe5ab30986c4250273386d421c5edf1b689,1
0x6823636c2462cfdcd8d33fe53fbcd0edbe2752ad,2
0x68331b0acf1ad7be936feb798db87a3132a1071a,1
0x6840a08b4e51cd863bbe6c902b60c59dbca85f97,2
0x6857e80312f49ab7223116a778be598b87657b49,1
0x689c6853f3debac91b72f32bafa83200eec9613c,1
0x68de6cf11788fb6009946a46306f74995cfe7540,1
0x68f4896f33a8b301720d7caeab445950cda659d6,1
0x68f9d801c96ac6ccf562f3600cef77c4504449b6,1
