Specify early-control multisig,Whitelist,Weight,,,,,,,,,Methodology,
0x6a22db6db62e23168a387b1ac2edca2967899a08,POAP,1,,,,,,,,,,
0x097a3a6ce1d77a11bda1ac40c08fdf9f6202103f,POAP,1,,,,,,,,,,
0xbbe43612b9b577d5d9cb786324880c01d5792ebc,POAP,1,,,,,,,,,,
0x5a8aa4d60a2491cddf4f12fc8e6b30584da7cd92,POAP,1,,,,,,,,,,
0xb2a13fa5dbc5f2ca5a5855f91bbd081b5d5f3f40,POAP,1,,,,,,,,,,
0x84e1056ed1b76fb03b43e924ef98833dba394b2b,POAP,1,,,,,,,,,,
0x57efcc7607cd2da49d73e8f9c88ed114cbdc5cf7,POAP,1,,,,,,,,,,
0x17a91203a9e9c3519c2f76210497ef7f4be2352f,POAP,1,,,,,,,,,,
0x8efd27a5a585e2220d3d013f24722d8474eaa6f9,POAP,1,,,,,,,,,,
0x6570620407af4dbfe9350c887936dcabd58702e6,POAP,1,,,,,,,,,,
0xa7b301f741bed2bb89492c58074c785623e11265,POAP,1,,,,,,,,,,
0xe88b332014f249e78f641c9dda0f9e1fe7023c8e,POAP,1,,,,,,,,,,
0x58dd7f87f7d94920550ca53e3f4a8e5c54b28664,POAP,1,,,,,,,,,,
0xc9e30d0db2637541a7ebcc0dfa0741c798bcdcd5,POAP,1,,,,,,,,,,
0x87e01fb4b241d6d7b4ef9e0ca2b4b828983197d7,POAP,1,,,,,,,,,,
0xf760e6b91f0d4430533acf0232f904ef3074ac2c,POAP,1,,,,,,,,,,
0x693edbcf118ec982f5a8101498b6c789470b0b89,POAP,1,,,,,,,,,,
0xbb1d9a024fee509d165d6bf3bde693e87735f0ee,POAP,1,,,,,,,,,,
0x344aedd72a51bd30394f9f4cdb754cd4be3c7f51,POAP,1,,,,,,,,,,
0xfce92bdb5d1bba58a844cff9dff8a5e680670ade,POAP,1,,,,,,,,,,
0x09825ac4fb2189bb789c155633b8a78407d64004,POAP,1,,,,,,,,,,
0x3df13b9bd79158f0cccddd0833cf774178e3d2e9,POAP,1,,,,,,,,,,
0xb9bfe49eaf4b98e5062974da12547d99091f1d97,POAP,1,,,,,,,,,,
0xce8d52c38d74b77a0aa361c48fdce6b220a3370e,POAP,1,,,,,,,,,,
0xa565ea02caef7d1b6b5b919f3fcf829647ed50dd,POAP,1,,,,,,,,,,
0x7ed27ab6ce44b19e2c1ee1317b836d4dec1fd7ae,POAP,1,,,,,,,,,,
0xd3ed2b8756b942c98c851722f3bd507a17b4745f,POAP,1,,,,,,,,,,
0xbadaaaf7f5d6cfaa1e69b87e4698442bb0689b67,POAP,1,,,,,,,,,,
0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,POAP,1,,,,,,,,,,
0x114b242d931b47d5cdcee7af065856f70ee278c4,POAP,1,,,,,,,,,,
0xe1e801e4891a88d01a028d8ef34352aa07f188dd,POAP,1,,,,,,,,,,
0xe912bc1f48e05629e94e5e7b7f87dc45e97f9d7e,POAP,1,,,,,,,,,,
0xfe1d177037df1abbdde4c0e4afcde9447f8511d0,POAP,1,,,,,,,,,,
0x7c95f433b10f642292d7230ced6897d9b57b372f,POAP,1,,,,,,,,,,
0x73db21c78a84427377bafab6bbe049b443803fb8,POAP,1,,,,,,,,,,
0x267fcc4022018e319220dd7ad904c340131021eb,POAP,1,,,,,,,,,,
0x5a22754f0df17d0b3c02807afceab578e255d0b2,POAP,1,,,,,,,,,,
0x8db2adba1f8f2b1aaca5a75f0b8be3504a04e5f3,POAP,1,,,,,,,,,,
0x7c69752552ba3aab4cb05ae17c709e3fafb76d0f,POAP,1,,,,,,,,,,
0x20c15672768d4d9d21768c498b5e2fb0123b281d,POAP,1,,,,,,,,,,
0x9f0cfba70719fc84a25a4f18ba6ff101f5be4a71,POAP,1,,,,,,,,,,
0x7459e3045eaa7dfebb7b75c81e840d90ce029511,POAP,1,,,,,,,,,,
0xa7860e99e3ce0752d1ac53b974e309fff80277c6,POAP,1,,,,,,,,,,
0x9afe89355da46f42b37aa58e8334d25db3a66684,POAP,1,,,,,,,,,,
0x76dfe06345afcea4c6dd01e7363cff04766d1181,POAP,1,,,,,,,,,,
0x7f610402ccc4cc1bebce9699819200f5f28ed6e3,POAP,1,,,,,,,,,,
0x038591b6f402534863f66e07135533c063ba03c2,POAP,1,,,,,,,,,,
0xc2bc462bb4ef7fd8d4a350dc9681c676ddf7c0ee,POAP,1,,,,,,,,,,
0x1eaaf618c5bd2a34b0b0204f1b71f34090a61bca,POAP,1,,,,,,,,,,
0x08b9470d5f6a14b642b120d9c4b5c25638502aa2,POAP,1,,,,,,,,,,
0xb1c72fee77254725d365be0f9cc1667f94ee7967,POAP,1,,,,,,,,,,
0xabf1ff91cecd9990b3f29363b62b87fd76f55f4a,POAP,1,,,,,,,,,,
0x9871274111144381f9f676e9b0f6783399fdaf9c,POAP,1,,,,,,,,,,
0x4b29e909ab75b56995ade2b0157acac4fda871d3,POAP,1,,,,,,,,,,
0x4ba32a1926cc3cd2addb19c2edc4bef53b5fb944,POAP,1,,,,,,,,,,
0x0752f0401371314f1ceb83fa93cdd2a99ac42a77,POAP,1,,,,,,,,,,
0xa0215cebb4fbe627cc1c41e81957ca3835dfeaee,POAP,1,,,,,,,,,,
0x9997ee1febf59ef949c1699e9bc7a96785d6186a,POAP,1,,,,,,,,,,
0x42c93e84c810db00c84f91a4bd94a70ab2d9daad,POAP,1,,,,,,,,,,
0xddf5c72bb38f540613951f5c74413035df599e97,POAP,1,,,,,,,,,,
0x15bef7bd3a15569b8b70b6b3d6aa30fc0a80317c,POAP,1,,,,,,,,,,
0x98e4045cad26377a67ed26e92a2024646ddaceaf,POAP,1,,,,,,,,,,
0x75eb7b5522b69fdaee6331ed0c05f6418dc07079,POAP,1,,,,,,,,,,
0x6f104d32458a2e9915495e64d2e34b0874462f82,POAP,1,,,,,,,,,,
0xe239ea692b7b994407408a63b421e09193620938,POAP,1,,,,,,,,,,
0xff550d3d86154190f45cf0f4abe13da9b93faf2d,POAP,1,,,,,,,,,,
0x63fbc0fb7ebf54637506f9ba2e615884d3d2a688,POAP,1,,,,,,,,,,
0x9ff7139026c3040cb537838d7c302f76256107b3,POAP,1,,,,,,,,,,
0x258876ca79f23e33ff99421b889ced62c8d8c9be,POAP,1,,,,,,,,,,
0x7f013bcbc97aee6675389b31b6ffe1821fbde7d0,POAP,1,,,,,,,,,,
0x56fde52faba95d5164dd3fd46509ed7dbd258130,POAP,1,,,,,,,,,,
0xf9a15449216d9d01510fdb17768dcd1845e10f36,POAP,1,,,,,,,,,,
0x56a20d46bca2962d0bc1ecdb694804b02598e1d4,POAP,1,,,,,,,,,,
0xd9ea58f4a8df503d364a4b1136ad62219069a2c6,POAP,1,,,,,,,,,,
0xdcbb4592cff1c51be53306ac0340270282786e34,POAP,1,,,,,,,,,,
0x4d299b88c6b1d88df4534bd9d3d57d1a0a74b1b7,POAP,1,,,,,,,,,,
0x4e22d51e32b4bd6d8b32cdfa7710d21f559b7769,POAP,1,,,,,,,,,,
0x069562b6ce700aa824c3099a44a27416f76daef6,POAP,1,,,,,,,,,,
0xb07b3785e80bacfb6ec656914ef098f9a6a44e2a,POAP,1,,,,,,,,,,
0x0895703c9c6cf9d5b81cc920918156bce59a01b5,POAP,1,,,,,,,,,,
0x31954682fe6b9d0904d6e8b00fd19d5b629ebaca,POAP,1,,,,,,,,,,
0x6dbb3bafaef2f137e56c34c2f39ac33708eb0657,POAP,1,,,,,,,,,,
0x773e317538839d883dedffd6b8838e41f02812a7,POAP,1,,,,,,,,,,
0xfae318107669eb4b2994eb2cc0fc59f517addc08,POAP,1,,,,,,,,,,
0x87e81a42d382a430fe89baed47da03f3a4aad31c,POAP,1,,,,,,,,,,
0x1c7439cba52557aec3847bc61a963fd02f586f57,POAP,1,,,,,,,,,,
0xf451c2b54b52fe68795b03b4354b0d7c83015412,POAP,1,,,,,,,,,,
0x08fde0b08e178549fbba1d4c156bc4739434f43c,POAP,1,,,,,,,,,,
0x35b661c7ecec99a0322f989d05d1bf9cf9049abb,POAP,1,,,,,,,,,,
0xd5243399764febde401136ffd028caa9fc8e3920,POAP,1,,,,,,,,,,
0xb93b6adfbfabf7262f6208f68249cdf49ff390e9,POAP,1,,,,,,,,,,
0xd6bae8722ed651ad950d3d16a1fafc00d3deece2,POAP,1,,,,,,,,,,
0xbfcefe14564fc73dd74324083126f17cefa30e47,POAP,1,,,,,,,,,,
0xd10cccffa9ee0fdb82075d85574a2c12c894be0b,POAP,1,,,,,,,,,,
0x2cf56788e5e06d5ee33051c9ad55d9ceb3988bf4,POAP,1,,,,,,,,,,
0x1f695788cb40ee2cff31694b128599696294fc9a,POAP,1,,,,,,,,,,
0x6e29836e3decb3cce72eecb8d993e8e6bee6fc1f,POAP,1,,,,,,,,,,
0xaeaf8bb1966fbe33a7773c542e8167ab7390748d,POAP,1,,,,,,,,,,
0x11d15c3dc69018b6e03c061b93bb9295eec50de2,POAP,1,,,,,,,,,,
0x123316af6862bd440a18e464f4010aa42c8540a6,POAP,1,,,,,,,,,,
0x9499054d02a725316d61fa896c29d58550ee4a5b,POAP,1,,,,,,,,,,
0x189309369de66281c05b98acbbb7f893dd6abe3d,POAP,1,,,,,,,,,,
0x3ec10509a60b1841da71567dc20e9ccfda123b05,POAP,1,,,,,,,,,,
0xbcd8133bb212f13182af76113683eef177fbd607,POAP,1,,,,,,,,,,
0x72f4532d2c5ddb9b67d676323a38190212f7569c,POAP,1,,,,,,,,,,
0x5db31ab23fb05032f6a9bbb4b535e13471aebbee,POAP,1,,,,,,,,,,
0x4c24933e229f5d63393e22602a4aaff673c3b964,POAP,1,,,,,,,,,,
0xbfd61cbadeab8135dcabf58a912c648897e92cbb,POAP,1,,,,,,,,,,
0xa06dafd65856cac4e80b9081ca6f7581594d2237,POAP,1,,,,,,,,,,
0xdd3b7cfd948d643feb75ea3e07d2dd6b5cff4bd0,POAP,1,,,,,,,,,,
0xc3397236e0ac8948d2acfd42a10634d9bc5ebb18,POAP,1,,,,,,,,,,
0x188cf2786fe9f011056fa4aa1da6870273c493b9,POAP,1,,,,,,,,,,
0x5ba82313d7c37e89f8bfaed11a3cb7ffcf575726,POAP,1,,,,,,,,,,
0x980c92a4894fdf4105434c354860b19a45a704d0,POAP,1,,,,,,,,,,
0x92b48a3e9df16bf36000b5a7e93141673103bc1c,POAP,1,,,,,,,,,,
0x68f4896f33a8b301720d7caeab445950cda659d6,POAP,1,,,,,,,,,,
0x7fecfef13ef2e84e212f398f6c6ed41032cc29a9,POAP,1,,,,,,,,,,
0xa77d02130a9eb6c3b5d43682546ec970af97223b,POAP,1,,,,,,,,,,
0x01b51395a41c791da6d0cf6b5da6a58c8350ed05,POAP,1,,,,,,,,,,
0x7b88df8af7a283e3dc84a7fd97fde19cabb90ed4,POAP,1,,,,,,,,,,
0xc64b11f6cc007e78a4df7a4fa7b135a1a41d9e7d,POAP,1,,,,,,,,,,
0x80292caf76f0e8a4a7b8b105d34c7830bf7a7299,POAP,1,,,,,,,,,,
0x9a36af7035a018d2471b825031552c0043f33e7f,POAP,1,,,,,,,,,,
0x3a9c8c48b0a7a3270e0675b30077abc19fe8923c,POAP,1,,,,,,,,,,
0x869daaa8257abbba3471a909cfa9c728be4d82f4,POAP,1,,,,,,,,,,
0x56d389c4e07a48d429035532402301310b8143a0,POAP,1,,,,,,,,,,
0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da,POAP,1,,,,,,,,,,
0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,POAP,1,,,,,,,,,,
0x3cd59579e11c437ae01b323c6c09e7a2f81f30df,POAP,1,,,,,,,,,,
0xe18c444e82ddac4046a55355d97241ec59c7184c,POAP,1,,,,,,,,,,
0x2462433b7874f33b74395d17e8619e8eb9eda5f8,POAP,1,,,,,,,,,,
0x92f9c9ad9874f96db57c66e4e34b607d11cb2999,POAP,1,,,,,,,,,,
0x284e540c527498d5fa5c48bc852155b0e3ba042d,POAP,1,,,,,,,,,,
0xb1dfbd6e2689e045b7b55a4794a59b018d0a931d,POAP,1,,,,,,,,,,
0xa2f763fcd99e93fab0b258040fd8eb51f729e4af,POAP,1,,,,,,,,,,
0x8376039219c5750f49a898826557b0dc5baae9b7,POAP,1,,,,,,,,,,
0x9c9b703e59b0f3bc970ecacf6b442e1d7a801e72,POAP,1,,,,,,,,,,
0x5e7c21defe711bcd5cea1b267d2e87f7913d510f,POAP,1,,,,,,,,,,
0x10f5d45854e038071485ac9e402308cf80d2d2fe,POAP,1,,,,,,,,,,
0x5c4ba7f70cc09585b30e137b36313c24f7dc7c92,POAP,1,,,,,,,,,,
0xf10201cc76ff471d00391ad7271e9e9c0389761f,POAP,1,,,,,,,,,,
0x21532d4267648191bef7a33c813c43cf90a6fa78,POAP,1,,,,,,,,,,
0x9475a4c1bf5fc80ae079303f14b523da19619c16,POAP,1,,,,,,,,,,
0x4c0a466df0628fe8699051b3ac6506653191cc21,POAP,1,,,,,,,,,,
0x26a8fb7d71c562766ce9a28c0de6368caa02c06f,POAP,1,,,,,,,,,,
0x167ec339e5539100bc453ac349f012e194bf85a3,POAP,1,,,,,,,,,,
0x98d562c7a4781e3e6c0d16f67469b0a3b0cb25c7,POAP,1,,,,,,,,,,
0x77aa4bf0df4b6729730ea08c78a624673ce63dee,POAP,1,,,,,,,,,,
0x63bce35a9cabe0d4446cf22a9be819b3fa6305f6,POAP,1,,,,,,,,,,
0x552cf430ceb38cc25acc33a7dc781f288503a90b,POAP,1,,,,,,,,,,
0x918cd54a7c8fc49b311826692e318f0ab898c0cb,POAP,1,,,,,,,,,,
0xb11f606fff7040d5b0a23a6a08468ba76d5d241d,POAP,1,,,,,,,,,,
0x69b0ed68722a6634f30b9b183aa548d1b5492bd2,POAP,1,,,,,,,,,,
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,POAP,1,,,,,,,,,,
0x68f9d801c96ac6ccf562f3600cef77c4504449b6,POAP,1,,,,,,,,,,
0x9a5e4d421d72bc1835e6a7b9658ca1924d12d0e0,POAP,1,,,,,,,,,,
0x5a384227b65fa093dec03ec34e111db80a040615,POAP,1,,,,,,,,,,
0x3bdcd88a9639f85818ed5a35e2abf6292d9b0377,POAP,1,,,,,,,,,,
0x4a8f6434499f8c9371a98db9824b4b8ae2ba9fe2,POAP,1,,,,,,,,,,
0xa2113f1e9a66c3b0a75bb466bbbfeeec987ac92e,POAP,1,,,,,,,,,,
0x8cb85b3fae649b1ce508dcd31dcb0b9023a1fb2d,POAP,1,,,,,,,,,,
0x34da5465d14054756814ada90b50285d2ec72057,POAP,1,,,,,,,,,,
0xd1220a0cf47c7b9be7a2e6ba89f429762e7b9adb,POAP,1,,,,,,,,,,
0x1a0b8eb610ed3489b577892950bb6be36358167d,POAP,1,,,,,,,,,,
0x0b66da2871b9545eda8082d9f78f09c3e3d7dc5e,POAP,1,,,,,,,,,,
0x0078dcf16bd12320bab31a856e9497245ff50bfc,POAP,1,,,,,,,,,,
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,POAP,1,,,,,,,,,,
0x1dba1131000664b884a1ba238464159892252d3a,POAP,1,,,,,,,,,,
0x19e3293196aee99bb3080f28b9d3b4ea7f232b8d,POAP,1,,,,,,,,,,
0x866b3c4994e1416b7c738b9818b31dc246b95eee,POAP,1,,,,,,,,,,
0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e,POAP,1,,,,,,,,,,
0x52e2a3b644f25e30fb75d03a1249a45492f00de9,POAP,1,,,,,,,,,,
0x399a94a4089a5061161f950b37018544fb32a9b4,POAP,1,,,,,,,,,,
0xf3e2998723dc28052b915fb6aeb0dbfb8bde2113,POAP,1,,,,,,,,,,
0x17dc4aa0227a4d4f3b4196196dc9bfad08ec8e57,POAP,1,,,,,,,,,,
0x476791bb7a946fddb419de7f6b90f7219946f319,POAP,1,,,,,,,,,,
0x06c2c4db3776d500636de63e4f109386dcba6ae2,POAP,1,,,,,,,,,,
0x068484f7bd2b7d7c5a698d89e75ddcaf3a92b879,POAP,1,,,,,,,,,,
0xa903b19357b96603c7574fe9145fd8ab6bd3c6f1,POAP,1,,,,,,,,,,
0x916986deea4a3f031f82b0412f17dbcff9fa39d2,POAP,1,,,,,,,,,,
0x1b63142628311395ceafeea5667e7c9026c862ca,POAP,1,,,,,,,,,,
0x6dfafe40fb06bebdc5f44d9d085da6328e281db8,POAP,1,,,,,,,,,,
0x07f0571566E4b07eA825798A70Fd67fE79077f4E,POAP,1,,,,,,,,,,
0xf2dCB1d3B7091Dcf2cE87aD115377C108ebE6DD4,POAP,1,,,,,,,,,,
0xc4c459668fb29833D7Dee997d7D347e2634C9CEF,POAP,1,,,,,,,,,,
0xe03a2766325d914898cdA00d4EF927A305786Aa7,POAP,1,,,,,,,,,,
0x1434b95234155DA830c20d02548aF22f14A38FbE,POAP,1,,,,,,,,,,
0x876133657F5356e376B7ae27d251444727cE9488,POAP,1,,,,,,,,,,
0xCC6B0a35481EA40b60780B7c0294c6c29061038f,POAP,1,,,,,,,,,,
0x9834b17a29652e317202109C2e624FE0A32A1383,POAP,1,,,,,,,,,,
0x79d31bFcA5Fda7A4F15b36763d2e44C99D811a6C,POAP,1,,,,,,,,,,
0xfb2a9c3afb1f0d71c8fcd548da12c22ca36409b4,POAP,1,,,,,,,,,,
0x0Ea7d69Be83460913E8b6428302d468BDa585D1b,POAP,1,,,,,,,,,,
0x74d754378a59Ab45d3E6CaC83f0b87E8E8719270,POAP,1,,,,,,,,,,
0xa1a0cb3ce40dc9ef78f05563047f286640dce552,POAP,1,,,,,,,,,,
0x429882f4Ee6eFeF049ac273BF2abF89E6cB906b6,POAP,1,,,,,,,,,,
0x18c18803a9eb6E032F50E97e6637cA8f811Cc118,POAP,1,,,,,,,,,,
0x6e6c53f81e310d53387dc2166ee9a632cf768fa1,POAP,1,,,,,,,,,,
0x72E772A305cA37321e2461770896F607F6B41844,POAP,1,,,,,,,,,,
0xB4EBA2c82c248584a2DA0c75e1168D3b931D18af,POAP,1,,,,,,,,,,
0x4DF37CC3C48eC3EB689c8Bf0D91249cE2506f73B,POAP,1,,,,,,,,,,
0x4f9C70C7F0480fFeDefd32565fb05eFd23d53726,POAP,1,,,,,,,,,,
0x764312Ef291900eF32be90dd3Eb5a1bfa6788E84,POAP,1,,,,,,,,,,
0x192bDD30D272AabC2B1c3c719c518F0f2d10cc60,POAP,1,,,,,,,,,,
0x6262f720679C04cc7f2a14c0c03486D0287c4853,POAP,1,,,,,,,,,,
0x714Af4c78135Ec866a3cd34755BDB59cdb9b7246,POAP,1,,,,,,,,,,
0x6995870D9890e10979aFCbDEA5d8D249e969822D,POAP,1,,,,,,,,,,
0x1708bdfa333F81993A1eDcFEc6821a3Ec563eA06,POAP,1,,,,,,,,,,
0xEfC711B22F4fDbCBC221aC7c116e90c699D0b708,POAP,1,,,,,,,,,,
0x819681641e07e80F817a34f82400DeBcc2579b98,POAP,1,,,,,,,,,,
0xd822554aBe37B52E34D0C599EC828dC8C46721FF,POAP,1,,,,,,,,,,
0x859e1Dfb430A7156fAEF11947F2FC2a3C34B733A,POAP,1,,,,,,,,,,
0x8595B7e8F4d3287248DB45AcA4Ba4EaCFe4Ab78e,POAP,1,,,,,,,,,,
0x38bce8c1ca5a061aa8e2b4750c18ba3efb27ced9,POAP,1,,,,,,,,,,
0x210b0D0694ff95c99dD693DD89CDF2f88de6beC4,POAP,1,,,,,,,,,,
0xf7108923aD53c6Ef90B6673bb3EC4Af59342339F,POAP,1,,,,,,,,,,
0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,POAP,1,,,,,,,,,,
0x8b8f9A972B19A26287b28162e49787a1f3ec5A32,POAP,1,,,,,,,,,,
0x644AEDa9E5797474B28A656d9e2016A927B0aE1B,POAP,1,,,,,,,,,,
0x41866fbD59371800a7A6A2e314641CD69Cd7247D,POAP,1,,,,,,,,,,
0x8b21033337a7066bCFf10Fe0b3CA2A9DA1c58A1d,POAP,1,,,,,,,,,,
0xc9535b697E0B430798443c6CA5A8Be257aD368b0,POAP,1,,,,,,,,,,
0x522DFfc539c264A8f7E0B91102E899b33f4DAbc3,POAP,1,,,,,,,,,,
0xfB767Bcde95F4a30231c31E9aC53cCAe62fe2b98,POAP,1,,,,,,,,,,
0x6A897b32996D342535791a74B8a40E75DDf2486e,POAP,1,,,,,,,,,,
0x886241e011A6C148bdD96B097EB27962f8A1c5F0,POAP,1,,,,,,,,,,
0xa806D8B9be2C56376264F81F62416cB704ce81BD,POAP,1,,,,,,,,,,
0xB768c53CB0E6E38716C8340c104335ffDB64B59A,POAP,1,,,,,,,,,,
0xa6E381D8204d9F407C1a9e5EA4dFa433a75188C3,POAP,1,,,,,,,,,,
0x95687C27DcE4D413a91A0E1fd0478F4751da8730,POAP,1,,,,,,,,,,
0x6666660cbB363fc48E0f06C9239641c3302ed862,POAP,1,,,,,,,,,,
0x855eAb463C41F6Ba5DE353c462878D930d7895Ea,POAP,1,,,,,,,,,,
0x00e9114dbFeb686eB736f78Aa481eD0528e200a8,POAP,1,,,,,,,,,,
0xee680e5c2C5251261061F12BA3a5c470D2B6AE83,POAP,1,,,,,,,,,,
0x50B6d717429F56527676d2431aAA5b3f0FA26a93,POAP,1,,,,,,,,,,
0xd5a2686B02A15b5269848DEe6e913F07F459782E,POAP,1,,,,,,,,,,
0xcdc82d78cb49d4baa06d0988afdd27261b0667b2,POAP,1,,,,,,,,,,
0xF4F56fA0D045ae0e6Ba8f82e2C32887FE0B152Ea,POAP,1,,,,,,,,,,
0xd295584135829D89427674B72560222B06E08a15,POAP,1,,,,,,,,,,
0x20Eb6C4F1221C3D3029761C396eceDA6114e1A05,POAP,1,,,,,,,,,,
0x08f613Db560a38c330414062e1Aac22e5f80876F,POAP,1,,,,,,,,,,
0x611DaBF15f0077c64fDB5067376Ad593191e65F3,POAP,1,,,,,,,,,,
0xA9c2ce9dcc090af921FB0a1F874962F65A4b6D9b,POAP,1,,,,,,,,,,
0x2272a321f0151189d66881f5C0971899897eF71B,POAP,1,,,,,,,,,,
0xa9F3B26C5Fe081669f88B48a59B370edFDf3e4a1,POAP,1,,,,,,,,,,
0xCC9C3D6ed709D47255815FF5b5BB17A745B7CEED,POAP,1,,,,,,,,,,
0x5599b4EAdDd319e2F462b27fC8378B0BFaD309CA,POAP,1,,,,,,,,,,
0x9843C8a8263308A309BfC3C2d1c308126D8E754D,POAP,1,,,,,,,,,,
0x0590C193Aa1E23849263FF52Ef769F4CDdb6e947,POAP,1,,,,,,,,,,
0x52cAC9F2df3068107c95DB3Acf3f6B1256d75E45,POAP,1,,,,,,,,,,
0x46686E5420B34d5950d37855291d970fBa5527b6,POAP,1,,,,,,,,,,
0x14Ca9669A2D8E353560b85474575c5FfDe245220,POAP,1,,,,,,,,,,
0xE85D65E3927451cCC130457e75bF83ee1a5B85c6,POAP,1,,,,,,,,,,
0x675454Ae78d25632fC26763Fa9CB72a99Cb0A36e,POAP,1,,,,,,,,,,
0x8638c0a8C936DeFaCB575a2AD5B103F2a3876cE7,POAP,1,,,,,,,,,,
0x7bFbaBDa21BEEBB17E284901BfC41E942F8128C8,POAP,1,,,,,,,,,,
0x0ed7C72398379F60CeEC0659E3AD6bFdBAa465a8,POAP,1,,,,,,,,,,
0x195d5C9A18348765F2BD62a7dc8D389554a28d82,POAP,1,,,,,,,,,,
0x61BE34fFb735B792ad9126E5b0e4c00b0f5e1273,POAP,1,,,,,,,,,,
0x367bF4A80DA0Ed955DbeFb228c60fDf20C2f85B2,POAP,1,,,,,,,,,,
